TimeStamp, ElapsedMilliseconds,SpineBase-X,SpineBase-Y,SpineBase-Z,SpineMid-X,SpineMid-Y,SpineMid-Z,Neck-X,Neck-Y,Neck-Z,Head-X,Head-Y,Head-Z,ShoulderLeft-X,ShoulderLeft-Y,ShoulderLeft-Z,ElbowLeft-X,ElbowLeft-Y,ElbowLeft-Z,WristLeft-X,WristLeft-Y,WristLeft-Z,HandLeft-X,HandLeft-Y,HandLeft-Z,ShoulderRight-X,ShoulderRight-Y,ShoulderRight-Z,ElbowRight-X,ElbowRight-Y,ElbowRight-Z,WristRight-X,WristRight-Y,WristRight-Z,HandRight-X,HandRight-Y,HandRight-Z,HipLeft-X,HipLeft-Y,HipLeft-Z,KneeLeft-X,KneeLeft-Y,KneeLeft-Z,AnkleLeft-X,AnkleLeft-Y,AnkleLeft-Z,FootLeft-X,FootLeft-Y,FootLeft-Z,HipRight-X,HipRight-Y,HipRight-Z,KneeRight-X,KneeRight-Y,KneeRight-Z,AnkleRight-X,AnkleRight-Y,AnkleRight-Z,FootRight-X,FootRight-Y,FootRight-Z,SpineShoulder-X,SpineShoulder-Y,SpineShoulder-Z,HandTipLeft-X,HandTipLeft-Y,HandTipLeft-Z,ThumbLeft-X,ThumbLeft-Y,ThumbLeft-Z,HandTipRight-X,HandTipRight-Y,HandTipRight-Z,ThumbRight-X,ThumbRight-Y,ThumbRight-Z
04/06/2016-04:16:46.677,12,115.7736,-160.2856,2704.617,148.3497,97.35731,2700.446,253.6549,504.3789,2646.98,186.1217,350.2119,2678.952,-13.98538,285.135,2701.818,-124.0111,68.76556,2662.369,-93.30083,-100.7949,2439.969,-85.15478,-119.0925,2408.589,340.411,212.0604,2667.935,320.8819,19.2258,2594.241,237.0383,-118.8628,2470.769,174.607,-154.5127,2427.11,38.86756,-149.443,2672.372,-43.49935,-232.434,2265.986,-48.05711,-628.4308,2268.907,-97.58424,-697.9575,2192.964,190.2,-169.1742,2674.04,240.4619,-260.7946,2272.863,219.0732,-631.3852,2278.531,212.683,-673.7024,2158.05,176.4418,287.8142,2686.983,-21.56057,-156.3629,2292.83,-132.6109,-150.1788,2380.731,144.2455,-223.1595,2355.37,142.0621,-118.7744,2457.68
04/06/2016-04:16:46.716,52,116.6815,-161.557,2705.374,151.8007,96.01543,2698.807,266.7309,500.7527,2637.88,195.4191,347.9661,2672.176,-9.037218,286.4524,2697.929,-120.1536,69.86729,2654.489,-92.62523,-100.5523,2438.355,-78.05805,-123.14,2397.472,344.951,205.8403,2660.766,322.6897,15.98552,2591.461,258.3822,-107.7349,2483.024,188.3573,-142.9098,2439.88,39.84912,-149.8568,2673.428,-43.51048,-232.3972,2266.059,-48.05735,-628.3947,2268.857,-97.68169,-697.922,2192.91,190.978,-171.0371,2674.407,240.4961,-260.8013,2272.857,219.1178,-631.3055,2278.536,212.6746,-673.698,2158.073,184.1001,285.7914,2681.732,-35.02727,-158.7236,2288.739,-130.6445,-150.9021,2378.92,173.3893,-213.0901,2362.284,145.8239,-109.2363,2509.832
04/06/2016-04:16:46.756,91,117.4673,-162.6367,2706.219,155.2629,94.68002,2697.416,276.9485,497.2019,2630.316,202.6945,345.9603,2667.313,-1.382675,288.1746,2691.524,-115.7785,69.62376,2646.087,-94.22195,-97.83443,2437.639,-75.84314,-127.4031,2387.513,348.7093,200.2216,2654.257,324.7716,12.07592,2588.223,251.5123,-111.0483,2475.501,194.3653,-138.5357,2443.34,40.78316,-150.2489,2674.685,-43.51799,-232.3518,2266.142,-48.04825,-628.3609,2268.791,-97.39595,-697.7687,2192.217,191.6533,-172.6999,2674.965,240.5412,-260.8137,2272.852,219.1412,-631.2961,2278.5,212.6557,-673.7257,2158.05,190.5883,283.892,2677.692,-66.73406,-167.2143,2283.755,-121.8858,-143.9211,2357.455,168.8929,-210.4328,2364.41,151.6231,-128.5518,2475.987
04/06/2016-04:16:46.815,150,118.1127,-163.7631,2707.321,159.3349,92.99982,2695.899,288.8391,492.6554,2620.925,212.722,343.0798,2661.02,11.36067,290.2157,2682.126,-109.5866,72.13894,2634.804,-94.92982,-96.30227,2434.9,-73.88495,-131.8559,2377.775,352.8813,192.3696,2646.107,326.7999,4.417139,2581.203,231.8032,-128.263,2456.3,189.9495,-146.4872,2432.32,41.6679,-150.6517,2676.377,-43.51912,-232.328,2266.195,-48.02994,-628.3419,2268.736,-97.61039,-697.7908,2192.357,192.1401,-174.7179,2675.835,240.5901,-260.8276,2272.845,219.1518,-631.3148,2278.433,212.6966,-673.7786,2157.986,199.132,281.2658,2672.617,-76.23626,-170.7992,2280.233,-112.8234,-163.6554,2304.671,147.0357,-224.2954,2359.509,152.1581,-148.9637,2409.851
04/06/2016-04:16:46.856,191,118.5135,-164.6848,2708.399,163.4665,91.36421,2694.417,296.288,489.8567,2615.873,221.4962,340.5845,2656.28,19.72066,291.083,2676.021,-104.9412,75.01525,2625.407,-94.20954,-96.16121,2430.31,-72.64155,-134.6771,2372.296,355.6553,187.6476,2641.445,328.1238,-0.9342386,2575.447,217.3703,-139.6286,2443.69,184.4046,-155.0179,2421.618,42.25243,-150.8166,2678.19,-43.51372,-232.323,2266.231,-48.00847,-628.3253,2268.689,-97.54124,-698.0783,2192.655,192.4055,-176.5385,2676.691,240.638,-260.8406,2272.839,219.1426,-631.3624,2278.386,213.0436,-673.7884,2157.856,206.9855,278.9253,2668.459,-56.8571,-170.077,2276.83,-106.2146,-167.848,2300.124,129.7145,-233.8363,2356.358,151.7595,-181.3722,2360.431
04/06/2016-04:16:46.911,246,118.8538,-165.5391,2709.27,170.6111,89.11594,2691.81,319.4199,482.4102,2612.091,234.4137,338.496,2651.342,24.08996,291.4699,2673.006,-100.3909,81.84516,2616.663,-91.70065,-97.82529,2424.019,-72.31929,-135.781,2370.618,359.4808,182.1895,2636.323,329.0066,-6.64852,2568.674,210.8962,-146.4562,2436.902,180.2128,-161.6323,2414.014,42.67518,-150.8967,2679.538,-43.48452,-232.3376,2266.279,-47.9722,-628.2873,2268.602,-97.57456,-698.3679,2193.106,192.6671,-178.4649,2677.361,240.6812,-260.8491,2272.831,219.1506,-631.4444,2278.376,213.5094,-673.7576,2157.748,218.6779,276.7409,2663.747,-42.4971,-167.555,2275.985,-105.5878,-160.6339,2306.806,124.0182,-241.7334,2355.579,153.576,-169.5334,2360.361
04/06/2016-04:16:46.952,287,119.0628,-166.5889,2709.671,177.7638,86.91286,2688.971,338.0356,477.2212,2611.601,248.5428,337.0111,2648.325,39.00882,292.5228,2667.484,-97.31981,87.48796,2611.71,-89.77937,-99.25597,2420.205,-72.25736,-135.5789,2371.055,363.1029,177.915,2632.65,329.4828,-10.35651,2564.458,215.8881,-146.3532,2438.654,178.4882,-165.042,2410.869,42.88625,-150.935,2680.219,-43.44065,-232.3665,2266.338,-47.81469,-628.2256,2268.484,-98.92095,-698.8174,2196.387,192.5699,-181.8172,2677.107,240.7233,-260.8575,2272.814,219.3355,-631.6285,2278.565,213.9204,-673.6611,2157.757,230.6694,275.0582,2660.432,-36.55516,-163.3427,2276.463,-108.0909,-155.1603,2325.212,134.9442,-242.5172,2357.329,153.504,-153.0461,2391.524
04/06/2016-04:16:46.993,328,119.2836,-167.817,2709.478,184.1325,85.0491,2686.29,351.7138,474.1263,2612.539,259.1215,335.892,2647.16,48.74755,293.5112,2664.284,-94.84597,92.85657,2609.002,-88.54385,-100.0139,2418.455,-72.08502,-134.7608,2371.738,366.3989,174.2082,2629.565,307.1201,-25.33265,2552.228,215.6633,-148.3743,2436.963,165.8199,-178.2657,2400.265,43.01437,-150.9478,2680.409,-43.37376,-232.4039,2266.428,-47.62325,-628.1639,2268.343,-99.40677,-698.991,2197.628,192.4519,-185.6778,2675.599,240.781,-260.8727,2272.769,219.4254,-631.7798,2278.697,214.2977,-673.5843,2157.771,240.0903,273.7846,2658.675,-55.10036,-162.01,2278.308,-115.6708,-144.1912,2354.147,141.9364,-243.7205,2356.047,140.8638,-162.169,2419.481
04/06/2016-04:16:47.021,357,119.4216,-168.9077,2709.022,187.8922,84.00839,2684.731,360.1493,472.7431,2614.061,265.3642,335.1888,2647.432,53.96532,294.0717,2662.837,-90.69332,88.17715,2597.448,-87.8088,-100.1743,2417.759,-71.66764,-132.5865,2371.668,368.2529,172.2005,2627.951,293.6277,-37.61022,2544.037,212.8384,-154.5424,2431.653,158.5907,-186.9742,2394.149,43.08109,-150.9551,2680.344,-43.26814,-232.4328,2266.583,-47.20707,-627.8624,2268.522,-98.8713,-697.9236,2197.262,192.2794,-188.6213,2674.008,240.8654,-260.924,2272.669,219.5192,-631.9258,2278.844,214.6323,-673.6609,2157.913,245.6441,273.0453,2658.387,-88.39365,-165.3814,2275.382,-120.2783,-124.0129,2379.228,160.6702,-264.7772,2341.209,122.4629,-178.9537,2409.188
04/06/2016-04:16:47.079,414,119.4627,-169.7892,2708.403,190.0621,83.44534,2683.857,366.3916,471.9671,2614.828,269.6613,334.1053,2648.262,64.80192,298.0225,2662.982,-86.45496,86.67813,2591.818,-80.62076,-83.85139,2427.95,-69.22244,-120.5603,2376.817,371.3114,167.0449,2625,307.7683,-46.00548,2549.244,211.5418,-157.9763,2429.559,156.3102,-191.0587,2392.394,43.16101,-150.8695,2680.111,-42.91464,-232.3203,2266.885,-47.10249,-627.4613,2268.7,-97.80168,-696.9023,2195.789,191.9967,-190.6919,2672.503,241.008,-261.0188,2272.533,219.5742,-632.0543,2278.96,214.994,-673.8167,2158.09,249.4439,272.1861,2658.749,-82.49314,-143.7755,2286.116,-114.692,-106.8671,2382.482,164.4379,-262.0937,2339.434,122.9042,-215.2693,2390.809
