TimeStamp, ElapsedMilliseconds,SpineBase-X,SpineBase-Y,SpineBase-Z,SpineMid-X,SpineMid-Y,SpineMid-Z,Neck-X,Neck-Y,Neck-Z,Head-X,Head-Y,Head-Z,ShoulderLeft-X,ShoulderLeft-Y,ShoulderLeft-Z,ElbowLeft-X,ElbowLeft-Y,ElbowLeft-Z,WristLeft-X,WristLeft-Y,WristLeft-Z,HandLeft-X,HandLeft-Y,HandLeft-Z,ShoulderRight-X,ShoulderRight-Y,ShoulderRight-Z,ElbowRight-X,ElbowRight-Y,ElbowRight-Z,WristRight-X,WristRight-Y,WristRight-Z,HandRight-X,HandRight-Y,HandRight-Z,HipLeft-X,HipLeft-Y,HipLeft-Z,KneeLeft-X,KneeLeft-Y,KneeLeft-Z,AnkleLeft-X,AnkleLeft-Y,AnkleLeft-Z,FootLeft-X,FootLeft-Y,FootLeft-Z,HipRight-X,HipRight-Y,HipRight-Z,KneeRight-X,KneeRight-Y,KneeRight-Z,AnkleRight-X,AnkleRight-Y,AnkleRight-Z,FootRight-X,FootRight-Y,FootRight-Z,SpineShoulder-X,SpineShoulder-Y,SpineShoulder-Z,HandTipLeft-X,HandTipLeft-Y,HandTipLeft-Z,ThumbLeft-X,ThumbLeft-Y,ThumbLeft-Z,HandTipRight-X,HandTipRight-Y,HandTipRight-Z,ThumbRight-X,ThumbRight-Y,ThumbRight-Z
04/04/2016-10:00:35.476,42,296.1075,-233.6945,2508.603,333.9005,50.81197,2561.413,375.0099,463.5592,2594.07,367.4188,324.6443,2596.112,169.3434,235.3954,2635.082,81.23836,29.5731,2637.238,14.6583,-22.42397,2411.767,16.12326,-47.3603,2320.716,507.8342,213.856,2500.473,501.097,13.31529,2375.293,316.8247,-81.88119,2239.673,244.6375,-73.45666,2206.156,220.3992,-222.1649,2486.383,170.5754,-108.4046,2208.5,119.1266,-571.0732,2193.391,166.4472,-612.3268,2079.134,366.4608,-238.3067,2464.449,244.02,-131.1415,2176.031,223.7658,-547.6896,2148.406,192.2717,-591.6812,2020.783,360.8462,257.3584,2591.614,30.90225,-61.57289,2260.898,61.06784,-34.86963,2299.053,172.6175,-98.08583,2139.955,212.7035,-14.74764,2282.185
04/04/2016-10:00:35.541,107,298.6143,-234.203,2509.241,334.0408,50.7397,2561.318,375.0912,463.6395,2594.117,367.3905,324.7452,2596.054,169.3592,235.4264,2635.048,76.81324,31.70579,2639.522,51.34088,-20.43325,2364.566,82.56939,-52.47832,2291.57,507.6528,213.8734,2500.046,501.8442,11.92068,2376.485,320.7579,-81.40429,2244.186,250.9415,-73.1842,2210.772,222.3537,-222.878,2486.695,169.9502,-109.5902,2208.662,119.1169,-570.9407,2193.346,188.9958,-597.5317,2065.739,369.4099,-238.5302,2465.659,243.1849,-133.4228,2175.43,230.5402,-536.2146,2148.498,211.6815,-587.1003,2031.418,360.7279,257.4401,2591.357,127.7841,-81.20054,2196.045,135.7659,-43.01582,2271.243,173.8982,-94.67584,2140.391,231.2522,-27.18355,2277.78
04/04/2016-10:00:35.579,146,300.2587,-234.8648,2509.646,334.1519,50.59612,2561.125,375.1551,463.7236,2594.12,367.2531,324.8713,2595.843,169.3583,235.4403,2635.044,71.66619,34.261,2643.336,73.77361,-19.75076,2335.708,131.0785,-65.21917,2267.997,507.477,213.8652,2499.573,503.6515,8.667766,2379.331,325.4979,-81.31594,2248.583,257.1748,-72.52557,2216.104,224.0522,-223.8793,2487.047,169.6416,-110.5368,2208.855,119.0981,-570.7845,2193.303,205.0977,-584.6761,2058.083,370.344,-238.8905,2465.963,242.7411,-134.7912,2175.038,234.8306,-527.7087,2148.614,182.5343,-580.3466,2008.064,360.493,257.4973,2590.898,191.6249,-101.0093,2149.353,187.1671,-61.23743,2211.543,177.0818,-89.31631,2140.33,233.0953,-31.10527,2277.249
04/04/2016-10:00:35.650,217,300.7957,-235.464,2509.63,334.0741,50.32224,2560.627,375.1684,463.8211,2594.063,366.9304,325.0335,2595.423,169.3505,235.4474,2635.044,67.45807,36.46032,2646.683,83.86748,-22.24688,2321.725,155.7447,-60.66907,2270.913,507.3146,213.8144,2499.124,507.9366,2.595933,2384.466,333.0985,-84.54429,2253.325,285.169,-72.73032,2239.171,224.9012,-224.6476,2487.154,169.4867,-111.1671,2208.975,119.0721,-570.6123,2193.279,194.4986,-583.5449,2060.922,369.6984,-239.6896,2465.311,242.6222,-135.1102,2174.883,233.6887,-528.4166,2148.906,197.1256,-582.4052,2019.982,360.0059,257.5387,2590.127,212.2312,-101.159,2136.074,221.6997,-43.10451,2231.704,193.6339,-67.80387,2146.755,251.6114,-18.89407,2295.894
04/04/2016-10:00:35.712,279,300.7892,-235.9653,2509.427,333.8264,49.93755,2559.891,374.9453,463.9772,2593.806,366.2322,325.167,2594.647,169.28,235.3603,2634.904,65.00655,37.53845,2648.597,76.17032,-32.05484,2383.553,164.0245,-48.63535,2295.641,507.1484,213.7277,2498.688,513.6854,-2.964689,2389.859,340.5667,-88.10767,2257.375,302.2714,-72.88324,2253.856,225.2153,-225.1642,2487.153,169.4446,-111.5696,2209.008,118.9916,-570.3981,2193.256,191.8095,-582.6069,2062.392,368.7416,-240.6017,2464.405,242.6505,-134.8715,2174.864,228.835,-535.379,2149.294,303.6698,-603.9884,2108.692,359.1553,257.4906,2588.986,197.7012,-76.14951,2204.57,234.1324,-25.56728,2266.031,209.7638,-52.7375,2150.063,265.2731,-5.708401,2312.756
04/04/2016-10:00:35.772,339,300.617,-236.3521,2509.165,333.5162,49.54005,2559.105,373.9601,464.1803,2592.984,365.2234,325.3034,2593.635,168.9978,235.0539,2634.456,63.82556,37.77846,2649.226,63.91039,-37.08166,2436.508,158.7009,-42.53332,2310.17,507.0014,213.6389,2498.328,527.6367,-9.130834,2399.424,355.5357,-88.89108,2266.229,310.7563,-72.88426,2261.139,225.2345,-225.4768,2487.061,169.5515,-112.1903,2208.82,118.9054,-570.1357,2193.232,172.2738,-601.0829,2075.448,368.1284,-241.3731,2463.684,243.0334,-134.4943,2175.084,224.9781,-541.5269,2149.524,265.7027,-604.4004,2081.07,358.1206,257.4223,2587.728,192.3776,-47.48702,2215.198,240.0311,-3.089721,2314.248,216.1832,-46.12221,2151.525,267.0775,2.159127,2320.966
04/04/2016-10:00:35.835,402,300.8096,-236.9417,2508.957,333.2429,49.16242,2558.39,372.2714,464.4402,2591.669,363.7937,325.45,2592.239,168.1754,234.4519,2633.465,62.61703,37.311,2648.244,57.29105,-39.53117,2460.302,151.7433,-40.70969,2318.986,506.8743,213.5553,2498.053,541.8918,-11.06069,2408.173,364.4743,-88.23571,2273.397,311.9898,-72.80553,2262.4,225.3804,-225.8865,2486.92,169.748,-113.0586,2208.597,118.8194,-569.9018,2193.239,193.9579,-596.3922,2070.496,368.3597,-242.2644,2463.363,243.5611,-135.0529,2175.329,225.9475,-543.8658,2149.836,214.1759,-594.5061,2034.254,356.9658,257.336,2586.382,206.4499,-32.3157,2206.237,240.6569,7.224107,2338.819,215.2464,-46.63614,2152.028,255.9311,0.118362,2315.495
04/04/2016-10:00:35.878,444,301.2269,-237.5718,2508.854,333.039,48.85978,2557.841,369.9927,464.7635,2589.887,362.4099,325.5895,2590.932,166.9317,233.6149,2632.031,61.0246,36.55458,2646.484,59.40466,-39.52933,2430.73,146.46,-42.66366,2320.4,506.7765,213.4979,2497.873,552.0571,-11.10752,2413.949,369.2628,-87.21899,2277.771,308.7581,-73.27448,2258.968,225.6416,-226.3356,2486.807,170.0355,-114.1465,2208.334,118.7439,-569.6884,2193.255,217.0054,-586.6334,2060.951,368.996,-243.0496,2463.347,244.5777,-135.842,2175.821,226.7283,-544.1984,2149.885,155.7743,-586.4949,1985.708,355.9456,257.2727,2585.25,185.4706,-63.08428,2233.211,214.4861,-15.92775,2317.833,213.4928,-51.51012,2150.606,246.7023,-5.174863,2308.294
04/04/2016-10:00:35.942,509,301.7757,-238.2157,2508.792,332.9008,48.61404,2557.412,367.6476,465.1087,2588.09,361.2607,325.71,2589.872,165.3015,232.5142,2630.061,58.68681,35.5043,2643.641,108.4971,-48.99492,2362.766,153.9439,-44.6305,2317.008,506.7129,213.4712,2497.788,557.2654,-10.41572,2417.183,370.5022,-86.34889,2279.585,309.3829,-74.65905,2255.741,226.0162,-226.8786,2486.693,170.4056,-115.1116,2208.105,118.695,-569.4917,2193.283,232.9859,-579.4378,2056.313,369.7671,-243.6993,2463.444,239.8543,-110.3,2174.298,228.5835,-543.0938,2149.653,139.9346,-582.5074,1968.224,355.1318,257.2364,2584.371,223.6292,-66.21282,2257.681,210.0745,-24.94187,2300.563,233.3947,-56.25164,2165.394,259.3943,-33.01191,2285.56
04/04/2016-10:00:36.007,574,302.2369,-238.7848,2508.752,332.756,48.36437,2556.992,365.6797,465.3799,2586.537,360.3269,325.7974,2588.961,163.7753,231.562,2628.037,56.72604,34.79106,2641.525,144.3229,-56.41312,2319.181,159.9735,-45.78267,2313.937,506.6757,213.4625,2497.771,558.3456,-9.762684,2418.37,369.6576,-86.03337,2279.64,312.1772,-76.72362,2252.641,226.3505,-227.4177,2486.586,170.7854,-115.9447,2207.886,118.661,-569.3208,2193.332,206.9992,-594.5762,2071.193,370.3569,-244.2042,2463.544,244.4209,-110.1195,2177.294,229.4129,-542.0411,2149.483,262.1489,-599.5492,2072.867,354.4204,257.2022,2583.575,257.4744,-61.72643,2275.254,212.0456,-27.5586,2288.272,243.5419,-57.72964,2172.609,271.7246,-48.19955,2274.484
