TimeStamp, ElapsedMilliseconds,SpineBase-X,SpineBase-Y,SpineBase-Z,SpineMid-X,SpineMid-Y,SpineMid-Z,Neck-X,Neck-Y,Neck-Z,Head-X,Head-Y,Head-Z,ShoulderLeft-X,ShoulderLeft-Y,ShoulderLeft-Z,ElbowLeft-X,ElbowLeft-Y,ElbowLeft-Z,WristLeft-X,WristLeft-Y,WristLeft-Z,HandLeft-X,HandLeft-Y,HandLeft-Z,ShoulderRight-X,ShoulderRight-Y,ShoulderRight-Z,ElbowRight-X,ElbowRight-Y,ElbowRight-Z,WristRight-X,WristRight-Y,WristRight-Z,HandRight-X,HandRight-Y,HandRight-Z,HipLeft-X,HipLeft-Y,HipLeft-Z,KneeLeft-X,KneeLeft-Y,KneeLeft-Z,AnkleLeft-X,AnkleLeft-Y,AnkleLeft-Z,FootLeft-X,FootLeft-Y,FootLeft-Z,HipRight-X,HipRight-Y,HipRight-Z,KneeRight-X,KneeRight-Y,KneeRight-Z,AnkleRight-X,AnkleRight-Y,AnkleRight-Z,FootRight-X,FootRight-Y,FootRight-Z,SpineShoulder-X,SpineShoulder-Y,SpineShoulder-Z,HandTipLeft-X,HandTipLeft-Y,HandTipLeft-Z,ThumbLeft-X,ThumbLeft-Y,ThumbLeft-Z,HandTipRight-X,HandTipRight-Y,HandTipRight-Z,ThumbRight-X,ThumbRight-Y,ThumbRight-Z
04/06/2016-04:17:19.764,30,122.5356,-140.3985,2666.615,131.2886,111.532,2689.378,179.6298,526.7592,2696.835,139.5754,357.9365,2700.952,-39.0459,265.4007,2711.111,-129.3738,42.63491,2697.857,-79.62554,-92.73674,2553.507,-46.81562,-111.8543,2478.321,331.3345,241.1682,2710.199,389.1087,15.10468,2677.558,323.4629,-107.5076,2526.927,248.2848,-141.6179,2436.438,41.06863,-131.0486,2632.369,-44.80089,-254.3358,2274.624,8.614664,-635.2404,2272.5,26.7411,-692.6887,2164.732,201.2063,-146.357,2637.91,249.4366,-266.37,2257.485,125.5185,-622.3248,2259.152,195.612,-668.5569,2177.639,137.6188,297.0883,2700.054,-27.26729,-139.2637,2388.658,-70.38961,-140.8184,2404.534,224.2977,-175.107,2359.481,296.4972,-139.3155,2402.872
04/06/2016-04:17:19.834,100,122.598,-140.2283,2666.414,131.2912,111.6068,2689.313,179.4605,526.9399,2697.011,139.5609,357.9984,2700.92,-39.09593,265.3913,2710.973,-129.4062,42.66641,2697.782,-79.44543,-92.44416,2553.157,-46.54782,-111.7359,2477.372,331.2727,241.2057,2710.056,389.0778,15.2543,2677.589,324.0121,-107.0118,2526.677,250.3705,-140.7539,2434.258,41.08138,-130.9166,2632.137,-44.79989,-254.3343,2274.618,8.613267,-635.2331,2272.501,26.56247,-692.7521,2164.769,201.3195,-146.1335,2637.727,249.4363,-266.3739,2257.488,125.2681,-622.1677,2259.503,195.0405,-668.4146,2177.697,137.6109,297.1479,2700.019,-26.62625,-139.582,2387.959,-71.00661,-141.1842,2406.406,232.6491,-172.1486,2356.779,298.6219,-135.8535,2401.052
04/06/2016-04:17:19.892,159,122.8383,-139.9754,2666.289,131.3055,111.6945,2689.254,179.2461,527.0933,2697.111,139.5404,358.0583,2700.889,-39.14771,265.3835,2710.787,-129.5847,42.81387,2697.629,-80.4707,-91.01587,2551.808,-26.92506,-125.4066,2431.292,331.1832,241.2733,2709.89,389.0436,15.55965,2677.95,305.0006,-126.9795,2497.833,246.3325,-151.2639,2413.469,41.17043,-130.7825,2632.005,-44.79894,-254.3323,2274.612,8.653832,-635.2369,2272.464,26.49725,-692.7885,2164.732,201.7776,-145.7046,2637.616,249.4359,-266.3757,2257.489,125.0436,-622.1061,2259.759,194.6106,-668.3152,2177.697,137.5992,297.2073,2699.986,-15.73211,-162.219,2342.193,-66.71769,-121.3633,2410.776,210.1306,-191.5478,2334.061,292.597,-134.8649,2380.154
04/06/2016-04:17:19.929,195,126.0348,-139.0818,2667.049,131.403,111.8247,2689.218,178.7215,527.1693,2696.925,139.4805,358.1304,2700.847,-39.22561,265.3698,2710.535,-130.239,43.64553,2697.364,-85.96246,-83.66623,2546.037,-22.26929,-129.8371,2399.136,331.0627,241.3881,2709.672,389.2521,16.4931,2680.084,327.499,-138.2036,2465.676,295.3143,-164.5225,2371.429,43.152,-130.5143,2632.836,-44.79705,-254.3316,2274.604,8.709935,-635.2458,2272.413,26.53337,-692.8132,2164.679,206.7249,-143.8737,2638.246,249.4341,-266.379,2257.49,124.8383,-622.1978,2259.859,194.3627,-668.3031,2177.639,137.5808,297.268,2699.952,-14.50194,-175.5736,2306.976,-72.4228,-107.3368,2413.809,251.8905,-196.5153,2279.521,318.6712,-185.7326,2302.845
04/06/2016-04:17:19.991,257,129.6662,-138.2389,2668.496,131.6778,112.0062,2689.228,171.3509,524.3248,2685.677,139.4258,358.2123,2700.744,-39.44594,265.3132,2710.035,-137.1751,51.77791,2697.863,-102.9956,-70.90786,2503.025,-56.83134,-110.1307,2386.988,330.9107,241.5976,2709.377,395.8869,19.89719,2699.607,362.8722,-145.6655,2464.459,364.4721,-171.7652,2396.502,45.63535,-130.4105,2634.279,-44.78222,-254.3947,2274.56,8.765163,-635.2552,2272.364,26.38013,-693.0295,2164.678,211.7274,-142.0792,2639.738,249.431,-266.3872,2257.489,124.842,-623.364,2259.307,194.6658,-668.6893,2177.126,137.5802,297.335,2699.896,-32.79874,-170.5108,2295.855,-88.30959,-64.37604,2406.08,350.015,-203.2361,2340.744,372.3117,-182.5453,2338.283
04/06/2016-04:17:20.059,325,132.4846,-137.6599,2669.704,131.9971,112.1857,2689.194,157.7722,517.0693,2663.967,138.9986,358.4803,2699.605,-40.28946,265.0571,2708.889,-181.2345,56.96762,2661.219,-125.0362,-82.14812,2438.305,-103.7685,-104.2935,2373.8,330.2704,242.9033,2708.373,408.9021,30.33086,2727.491,415.4628,-154.448,2510.743,425.9462,-178.13,2470.406,47.77124,-130.532,2635.625,-44.76464,-254.4744,2274.484,8.762177,-635.2268,2272.316,26.24372,-693.249,2164.782,215.2743,-140.8384,2640.869,249.4169,-266.4315,2257.478,125.1446,-624.7706,2258.196,195.498,-669.3584,2176.319,137.4682,297.5209,2699.319,-64.4682,-170.1153,2267.515,-109.9245,-124.0031,2310.349,441.0389,-226.8714,2439.451,441.8546,-191.2494,2438.117
04/06/2016-04:17:20.096,363,134.5237,-137.4755,2670.617,132.4261,112.3625,2689.042,149.5453,512.7745,2650.883,137.9954,358.9748,2696.831,-41.53899,264.6082,2707.398,-202.2202,80.3563,2667.991,-160.9285,-71.33414,2425.39,-163.6381,-89.23773,2399.631,329.2147,245.6593,2706.891,418.9134,37.40783,2744.97,444.6253,-159.4871,2562.641,454.1433,-187.9281,2549.455,50.11176,-131.3123,2637.018,-44.74502,-254.5789,2274.393,8.7269,-635.1863,2272.275,26.09978,-693.4908,2164.941,217.2349,-140.1994,2641.601,249.4001,-266.495,2257.464,124.7937,-625.5494,2257.855,195.7422,-669.5411,2176.04,137.1449,297.8625,2697.75,-133.7678,-130.3067,2340.789,-181.2222,-123.8435,2338.188,487.7499,-243.0836,2538.109,484.949,-200.8091,2543.64
04/06/2016-04:17:20.134,400,135.5734,-137.5613,2671.075,132.8806,112.5095,2688.698,144.2715,509.76,2642.314,136.0568,359.4016,2692.343,-43.36081,263.8773,2705.659,-231.6293,96.26409,2660.606,-182.3611,-69.53152,2432.996,-203.2048,-87.03227,2425.791,327.9563,249.0002,2705.291,425.4894,42.11237,2753.817,450.0845,-165.1539,2617.665,449.6111,-200.4384,2604.232,51.84715,-132.2897,2637.968,-44.74527,-254.9443,2274.244,8.672381,-635.1555,2272.249,26.00287,-693.6923,2165.1,217.7989,-140.0292,2641.87,249.3823,-266.572,2257.447,124.4849,-625.931,2257.774,195.813,-669.5918,2175.94,136.2726,298.2165,2694.822,-184.8431,-113.5735,2407.246,-243.318,-122.9464,2388.953,486.5305,-267.7184,2596.663,485.6957,-194.1043,2611.362
04/06/2016-04:17:20.191,457,136.075,-137.7898,2671.193,133.3849,112.5924,2687.702,140.4716,508.0323,2637.592,132.8911,359.4924,2685.013,-47.66575,262.3989,2702.606,-242.177,105.3127,2660.761,-218.7907,-60.81676,2469.835,-230.9775,-95.64506,2444.123,325.4341,254.3716,2703.208,429.6003,45.83424,2757.256,433.3286,-163.9174,2656.159,421.5619,-207.3006,2635.464,53.18058,-133.3718,2638.661,-44.76455,-255.3772,2274.105,8.504297,-635.0942,2272.278,25.95968,-693.7566,2165.221,217.7971,-140.0381,2641.657,249.3788,-266.7699,2257.441,124.0209,-625.9661,2258.027,195.5673,-669.4461,2176.019,134.3779,298.3733,2689.142,-228.731,-123.6053,2448.675,-288.768,-123.637,2445.992,442.1725,-287.8654,2619.613,454.979,-193.7057,2631.758
04/06/2016-04:17:20.234,501,136.5513,-138.055,2671.271,133.8259,112.5934,2686.403,136.7058,506.847,2634.493,130.0048,359.1709,2678.162,-53.10269,260.6416,2698.704,-244.8914,110.1072,2658.928,-233.5651,-56.96569,2492.661,-240.446,-105.2803,2450.082,322.6661,259.8075,2701.27,430.7929,48.24113,2758.075,418.603,-160.4182,2668.929,402.866,-209.8812,2639.336,54.41235,-134.6201,2639.418,-44.85789,-256.245,2273.938,8.290348,-635.0265,2272.294,26.37566,-693.8751,2165.624,217.8831,-139.9628,2641.339,249.3816,-266.9871,2257.44,123.6522,-625.9327,2258.32,195.3254,-669.2948,2176.125,132.3851,298.2149,2683.355,-246.9814,-146.8611,2450.658,-293.8999,-95.95406,2455.704,404.8192,-295.5986,2613.92,426.3112,-199.5161,2619.041
