TimeStamp, ElapsedMilliseconds,SpineBase-X,SpineBase-Y,SpineBase-Z,SpineMid-X,SpineMid-Y,SpineMid-Z,Neck-X,Neck-Y,Neck-Z,Head-X,Head-Y,Head-Z,ShoulderLeft-X,ShoulderLeft-Y,ShoulderLeft-Z,ElbowLeft-X,ElbowLeft-Y,ElbowLeft-Z,WristLeft-X,WristLeft-Y,WristLeft-Z,HandLeft-X,HandLeft-Y,HandLeft-Z,ShoulderRight-X,ShoulderRight-Y,ShoulderRight-Z,ElbowRight-X,ElbowRight-Y,ElbowRight-Z,WristRight-X,WristRight-Y,WristRight-Z,HandRight-X,HandRight-Y,HandRight-Z,HipLeft-X,HipLeft-Y,HipLeft-Z,KneeLeft-X,KneeLeft-Y,KneeLeft-Z,AnkleLeft-X,AnkleLeft-Y,AnkleLeft-Z,FootLeft-X,FootLeft-Y,FootLeft-Z,HipRight-X,HipRight-Y,HipRight-Z,KneeRight-X,KneeRight-Y,KneeRight-Z,AnkleRight-X,AnkleRight-Y,AnkleRight-Z,FootRight-X,FootRight-Y,FootRight-Z,SpineShoulder-X,SpineShoulder-Y,SpineShoulder-Z,HandTipLeft-X,HandTipLeft-Y,HandTipLeft-Z,ThumbLeft-X,ThumbLeft-Y,ThumbLeft-Z,HandTipRight-X,HandTipRight-Y,HandTipRight-Z,ThumbRight-X,ThumbRight-Y,ThumbRight-Z
04/06/2016-06:00:05.584,32,486.0378,-167.0782,2693.646,494.1826,65.6422,2724.909,473.4642,414.7753,2689.364,502.4598,294.3439,2743.36,291.3098,213.7512,2791.609,161.53,88.39271,2749.939,124.3948,228.9051,2576.934,117.6273,269.2419,2507.406,675.7961,210.1272,2723.24,807.7106,56.17144,2633.102,743.8094,162.6816,2472.528,721.7474,194.5396,2402.219,393.6888,-167.9233,2688.126,288.6506,-281.6941,2347.862,320.4345,-607.2137,2278.654,331.4169,-617.8327,2115.01,567.7737,-162.2141,2639.121,489.2034,-251.193,2288.005,392.9794,-581.3621,2136.344,349.0591,-628.8115,2026.175,500.7403,237.8927,2740.526,109.7485,301.6282,2450.091,163.5044,251.3762,2484.909,710.4858,219.7699,2338.682,669.7618,198.7609,2404.868
04/06/2016-06:00:05.625,72,487.0741,-167.2341,2693.719,495.1081,65.53979,2725.753,474.8499,415.3794,2692.327,504.5432,294.3896,2744.858,294.6956,212.6138,2793.16,179.9057,60.02225,2750.338,148.1036,165.8706,2572.99,140.8681,207.2981,2500.43,675.8589,210.0595,2723.262,789.91,23.92592,2640.716,720.621,114.4275,2478.797,693.4088,145.9736,2403.99,394.8643,-168.4661,2688.87,288.6554,-281.6719,2347.967,320.4445,-607.0103,2278.737,331.0278,-617.5254,2114.876,568.7015,-162.1615,2639.085,489.2432,-251.2497,2288.03,392.3728,-581.295,2135.71,349.1984,-628.6712,2025.581,502.3889,237.8768,2741.759,134.3393,234.1749,2432.839,177.5511,202.6726,2481.65,673.5224,166.8855,2345.649,639.8394,146.0946,2409.401
04/06/2016-06:00:05.666,114,488.8236,-168.9091,2694.829,496.6259,65.07684,2726.603,476.3565,415.7849,2694.622,506.565,294.3671,2745.99,305.4439,213.9113,2796.657,186.8507,44.75303,2751.45,167.8791,128.28,2559.922,158.292,164.4342,2497.072,675.1566,210.0136,2722.338,749.1204,28.19012,2624.48,663.8782,53.02927,2447.559,670.91,113.5809,2400.851,397.4306,-171.0831,2691.553,288.6601,-281.6594,2348.026,320.4424,-606.7026,2278.869,331.1769,-617.3163,2115.063,569.8813,-163.1689,2639.308,489.1495,-251.5849,2287.77,391.5927,-580.9613,2134.78,349.3456,-628.5754,2025.226,504.1778,237.7533,2742.772,151.5825,188.6861,2423.921,194.9091,168.8955,2471.908,652.3889,132.1943,2342.079,618.825,114.9332,2406.402
04/06/2016-06:00:05.711,159,490.7038,-170.907,2696.082,498.3722,64.42367,2727.243,477.747,415.9883,2696.01,508.1708,294.2742,2746.661,316.5114,216.9249,2800.32,213.862,25.49873,2755.543,186.0256,97.5791,2569.813,175.0674,130.5664,2489.333,673.926,210.0429,2720.883,729.4546,33.46451,2619.9,613.3733,9.590944,2413.753,644.9893,88.8249,2383.539,399.8729,-173.5866,2694.038,288.664,-281.6546,2348.03,320.4252,-606.3792,2279.038,336.3768,-619.29,2117.332,571.228,-164.676,2639.637,488.9471,-252.0283,2287.336,390.9662,-580.5624,2133.937,353.2547,-621.6978,2007.775,505.7593,237.5468,2743.441,165.9202,150.1113,2416.639,217.4707,138.4419,2465.695,633.2651,102.6575,2339.761,594.0558,91.26919,2403.932
04/06/2016-06:00:05.746,194,492.149,-172.5597,2696.771,499.9887,63.73382,2727.412,478.9291,416.0527,2696.646,509.3726,294.1152,2746.821,324.0155,218.8446,2801.63,240.9461,3.431089,2764.049,202.4344,65.56975,2554.419,190.3409,93.04124,2463.688,672.6021,210.0704,2719.243,739.0422,65.86447,2619.97,617.5519,18.08822,2399.656,617.1829,62.59897,2371.8,401.5783,-175.3748,2695.432,288.6673,-281.6338,2348.01,321.3664,-606.1241,2275.844,341.0043,-621.3605,2115.028,572.3725,-166.1519,2639.671,488.3798,-252.9509,2286.479,390.5815,-580.1202,2133.245,355.5059,-617.6396,1998.283,507.0714,237.2791,2743.64,186.1113,100.1716,2410.773,245.8771,94.95831,2465.613,599.4094,62.21052,2336.064,572.9845,68.99026,2399.234
04/06/2016-06:00:05.817,265,489.6187,-168.1115,2660.646,503.194,63.99129,2711.601,480.6462,416.0248,2696.605,510.7467,293.7126,2746.304,330.5437,217.3294,2799.366,266.0032,6.897347,2756.591,243.1386,-2.608005,2532.111,240.4764,-21.74611,2457.114,671.6252,210.0208,2717.598,742.4181,47.01502,2629.773,607.6881,5.178848,2414.578,575.7643,-9.412138,2392.003,401.4097,-169.8734,2661.042,288.6686,-281.6241,2347.987,321.788,-605.8179,2274.483,343.1437,-621.9941,2114.167,566.9605,-162.8479,2599.974,483.9579,-257.3138,2281.036,390.3913,-579.765,2132.736,356.9214,-615.0898,1992.131,508.9181,236.7482,2742.239,226.2915,-35.40837,2407.512,281.5012,-58.23713,2470.464,549.4633,-24.55619,2359.214,540.3893,-17.4472,2444.101
04/06/2016-06:00:05.869,317,491.6191,-168.8347,2644.548,505.2403,63.77248,2702.78,482.9648,415.9508,2695.787,512.218,293.1851,2745.203,332.0517,215.1403,2796.676,276.018,11.83208,2750.444,310.4608,-53.38383,2506.704,291.559,-118.5957,2456.99,671.1237,209.8213,2716.125,745.0105,18.79856,2640.796,614.1356,-15.05671,2456.289,549.0175,-74.58426,2427.815,404.4983,-169.6994,2644.663,288.668,-281.6174,2347.963,322.1057,-605.6078,2273.461,343.7041,-621.8923,2113.197,567.7849,-164.5534,2583.732,480.4543,-260.5664,2276.721,390.3102,-579.4053,2132.357,357.4015,-614.1646,1990.355,510.8013,236.1041,2740.102,269.7547,-139.1188,2414.893,347.9374,-170.2291,2464.201,513.4721,-98.81291,2385.995,513.8727,-101.7743,2480.208
04/06/2016-06:00:05.901,349,495.242,-171.5819,2636.789,506.5461,63.48708,2696.777,486.1005,415.4464,2693.774,513.8633,292.2141,2743.033,331.2572,212.7504,2794.071,274.9535,18.84804,2745.099,344.091,-76.79549,2494.994,317.2344,-167.3602,2459.565,671.1794,209.4315,2714.63,742.9068,3.190479,2650.422,616.1705,-49.54265,2485.823,536.5778,-120.2017,2442.935,408.3084,-171.3831,2635.486,288.6636,-281.6194,2347.927,322.2065,-605.3433,2273.216,343.1529,-621.2866,2112.823,571.6423,-168.8494,2578.631,477.8836,-262.9626,2273.543,390.2449,-579.0548,2132.042,357.1285,-614.4951,1991.996,512.6634,235.0766,2737.105,293.6757,-195.2636,2415.772,388.3018,-214.5473,2455.042,491.3757,-167.9567,2373.034,498.6114,-143.9004,2497.773
04/06/2016-06:00:05.992,440,504.678,-186.5451,2650.482,508.867,60.23603,2695.161,493.9992,413.0246,2682.909,517.1153,290.0716,2737.219,335.2629,208.4085,2783.966,269.1539,19.41574,2742.449,332.0822,-89.36239,2507.179,324.2562,-164.1666,2460.345,673.7656,206.9891,2709.911,734.8088,-4.205213,2654.892,605.5388,-94.67963,2488.166,531.1789,-144.2564,2434.433,416.2076,-185.7728,2645.204,288.6338,-281.5853,2347.895,322.1927,-605.1577,2274.525,343.0724,-620.8979,2114.85,582.7671,-183.7144,2597.082,476.7038,-264.0242,2272.073,389.9799,-579.54,2131.073,351.0073,-626.3966,2013.975,515.741,232.7538,2731.46,321.2473,-204.3813,2408.265,330.8347,-189.6827,2446.753,478.5669,-192.9472,2331.945,478.2654,-157.1343,2460.336
04/06/2016-06:00:06.030,478,509.4697,-195.7589,2663.854,510.5994,56.86953,2696.753,500.3374,411.069,2673.082,519.5961,288.3072,2732.327,339.2885,205.7799,2776.197,264.3163,13.49332,2743.656,301.5049,-83.94341,2533.921,315.551,-137.1272,2459.144,676.6386,204.3501,2705.032,728.0872,-0.6182709,2654.899,593.7527,-115.9266,2474.705,530.8588,-141.7176,2405.823,419.7663,-194.6338,2656.18,288.5836,-281.5122,2347.867,322.0988,-605.1268,2275.231,342.3369,-620.3041,2115.831,588.8375,-192.7381,2613.252,476.563,-264.1376,2271.875,389.5196,-580.7593,2129.875,347.5164,-632.5391,2024.885,517.8928,230.8721,2727.258,338.5684,-178.8325,2398.872,253.6038,-154.4129,2471.275,476.9701,-183.3078,2295.359,477.4416,-130.5931,2432.75
