TimeStamp, ElapsedMilliseconds,SpineBase-X,SpineBase-Y,SpineBase-Z,SpineMid-X,SpineMid-Y,SpineMid-Z,Neck-X,Neck-Y,Neck-Z,Head-X,Head-Y,Head-Z,ShoulderLeft-X,ShoulderLeft-Y,ShoulderLeft-Z,ElbowLeft-X,ElbowLeft-Y,ElbowLeft-Z,WristLeft-X,WristLeft-Y,WristLeft-Z,HandLeft-X,HandLeft-Y,HandLeft-Z,ShoulderRight-X,ShoulderRight-Y,ShoulderRight-Z,ElbowRight-X,ElbowRight-Y,ElbowRight-Z,WristRight-X,WristRight-Y,WristRight-Z,HandRight-X,HandRight-Y,HandRight-Z,HipLeft-X,HipLeft-Y,HipLeft-Z,KneeLeft-X,KneeLeft-Y,KneeLeft-Z,AnkleLeft-X,AnkleLeft-Y,AnkleLeft-Z,FootLeft-X,FootLeft-Y,FootLeft-Z,HipRight-X,HipRight-Y,HipRight-Z,KneeRight-X,KneeRight-Y,KneeRight-Z,AnkleRight-X,AnkleRight-Y,AnkleRight-Z,FootRight-X,FootRight-Y,FootRight-Z,SpineShoulder-X,SpineShoulder-Y,SpineShoulder-Z,HandTipLeft-X,HandTipLeft-Y,HandTipLeft-Z,ThumbLeft-X,ThumbLeft-Y,ThumbLeft-Z,HandTipRight-X,HandTipRight-Y,HandTipRight-Z,ThumbRight-X,ThumbRight-Y,ThumbRight-Z
04/05/2016-04:08:42.097,31,219.4586,-218.7471,2589.284,269.1338,51.81065,2664.3,322.9186,460.1732,2719.193,317.1119,315.3004,2727.273,120.3991,209.0315,2678.948,41.2828,-33.9936,2595.178,-35.62666,-244.6174,2447.946,-68.40889,-357.8387,2384.414,496.0858,194.866,2660.688,519.4648,38.0172,2530.953,444.489,-97.62923,2309.4,420.0905,-132.4693,2189.617,142.1412,-198.9982,2525.007,68.36401,-308.438,1957.854,-41.14521,-682.7074,2114.16,18.93491,-762.6584,2121.057,290.9866,-232.6617,2585.059,258.0646,-291.9142,2006.224,258.845,-665.0099,2223.063,316.3942,-658.1639,2104.955,305.4337,250.3581,2713.726,-57.73496,-402.559,2342.644,-93.80885,-331.8882,2403.475,413.3464,-166.3709,2156.929,481.5266,-136.257,2182.306
04/05/2016-04:08:42.157,92,219.4852,-218.7426,2589.3,269.1966,51.80289,2664.325,323.0569,460.1327,2719.298,317.206,315.2625,2727.304,120.4072,209.0343,2678.956,37.94613,-34.16281,2599.324,-35.46505,-245.2168,2450.413,-60.47538,-340.0161,2386.884,496.1071,194.845,2660.743,519.4853,38.00406,2530.987,442.622,-98.77932,2311.25,420.0113,-132.5619,2189.513,142.1674,-198.9854,2525.032,68.40813,-308.3693,1957.86,-30.02434,-628.7808,2102.753,29.14183,-707.5073,2075.736,291.0228,-232.6843,2585.045,259.5034,-277.8297,2004.418,259.1189,-664.9941,2222.87,316.5935,-657.8578,2104.805,305.5207,250.3289,2713.756,-43.27542,-381.4689,2341.316,-90.82189,-329.0061,2393.769,413.2286,-166.1505,2156.793,485.3166,-146.9687,2181.656
04/05/2016-04:08:42.222,156,219.5063,-218.741,2589.309,269.2539,51.79303,2664.345,323.1854,460.0934,2719.393,317.2931,315.2241,2727.331,120.4151,209.0367,2678.962,17.15308,-32.119,2633.667,-40.9524,-242.9804,2477.317,-59.81643,-328.936,2389.397,496.127,194.8216,2660.795,519.5023,37.9889,2531.019,457.8656,-76.20228,2294.896,420.9925,-131.0334,2189.037,142.1909,-198.9731,2525.054,68.44376,-308.2752,1957.861,-20.10882,-592.6156,2097.305,36.65137,-671.4227,2052.19,291.0534,-232.7181,2585.016,260.0686,-272.8604,2003.704,259.2533,-666.3191,2222.667,316.6873,-658.0542,2104.705,305.6011,250.2987,2713.781,-60.14281,-373.1427,2345.686,-97.07419,-333.1497,2395.477,413.7408,-163.1203,2156.126,491.4809,-158.8829,2182.931
04/05/2016-04:08:42.257,191,219.5248,-218.7398,2589.313,269.3122,51.7842,2664.363,323.2982,460.0575,2719.473,317.387,315.188,2727.361,120.423,209.039,2678.968,3.414955,-30.56838,2655.361,-44.07763,-241.0023,2490.625,-61.45555,-321.7878,2393.148,496.1454,194.7985,2660.843,519.5135,37.9721,2531.05,454.7481,-81.78298,2298.098,421.3271,-130.5906,2188.841,142.2123,-198.9611,2525.073,68.47095,-308.1695,1957.856,-21.5657,-604.1409,2103.02,32.14762,-685.3589,2072.306,291.0812,-232.7484,2584.979,259.9048,-274.1666,2003.58,259.6754,-667.0205,2222.223,316.8864,-658.1497,2104.505,305.6865,250.2706,2713.809,-78.76068,-378.0175,2340.021,-102.0212,-337.1097,2401.871,413.8038,-162.3048,2155.838,498.372,-174.5387,2183.586
04/05/2016-04:08:42.299,234,219.5461,-218.7378,2589.322,269.3754,51.77396,2664.389,323.4109,460.012,2719.558,317.4867,315.1485,2727.402,120.4319,209.0419,2678.974,-4.445166,-29.55107,2667.946,-46.26449,-239.3258,2498.916,-63.90543,-321.2267,2394.283,496.1634,194.7736,2660.892,519.5136,37.95013,2531.084,449.4266,-89.92036,2303.511,421.4642,-130.4929,2188.826,142.2372,-198.9467,2525.101,68.49581,-308.042,1957.86,-30.00696,-638.3925,2111.761,24.57211,-716.8419,2100.264,291.1047,-232.7717,2584.955,259.3306,-280.3394,2004.222,260.1398,-667.556,2221.885,317.1357,-658.256,2104.327,305.7777,250.2395,2713.845,-90.03167,-386.1613,2341.486,-105.0372,-342.0888,2407.897,413.7145,-161.6813,2155.814,503.3389,-185.2777,2184.456
04/05/2016-04:08:42.335,269,219.5737,-218.7358,2589.336,269.4441,51.76101,2664.418,323.5157,459.966,2719.64,317.5878,315.1057,2727.443,120.4416,209.0455,2678.981,-1.880296,-29.64368,2665.615,-46.65128,-237.9134,2498.43,-66.63646,-328.6539,2390.002,496.1826,194.7486,2660.939,519.5087,37.92452,2531.121,457.3946,-88.38598,2300.188,421.9798,-130.2535,2188.664,142.2672,-198.9339,2525.131,68.53458,-307.9285,1957.865,-36.81882,-662.8638,2117.094,18.86376,-741.1218,2119.474,291.1307,-232.7888,2584.941,258.878,-286.6401,2004.953,260.1859,-667.6364,2222.045,317.1869,-658.2503,2104.375,305.8715,250.2048,2713.884,-91.42674,-394.7943,2339.758,-107.4068,-347.0612,2407.353,414.0397,-160.8565,2155.875,505.1736,-188.5436,2185.383
04/05/2016-04:08:42.392,326,219.6043,-218.7342,2589.354,269.5135,51.74635,2664.45,323.6203,459.9186,2719.729,317.6853,315.0622,2727.486,120.452,209.0491,2678.989,3.868067,-30.19887,2658.568,-45.76688,-237.1053,2493.943,-67.90585,-333.7966,2387.651,496.2024,194.7233,2660.986,519.5002,37.8916,2531.165,451.947,-94.57806,2305.169,421.8332,-130.6314,2188.905,142.2984,-198.9222,2525.162,68.57602,-307.8188,1957.873,-41.59306,-671.6938,2118.422,15.61808,-751.8938,2124.228,291.1569,-232.8022,2584.941,258.6209,-290.6397,2005.482,259.8998,-667.4719,2222.611,317.101,-658.1781,2104.596,305.963,250.169,2713.924,-83.04683,-384.2139,2346.933,-106.9827,-352.8849,2398.74,413.9394,-161.0573,2156.095,502.5198,-182.8539,2184.947
04/05/2016-04:08:42.454,388,219.6351,-218.7322,2589.375,269.5853,51.72752,2664.489,323.7402,459.8657,2719.845,317.8004,314.9978,2727.553,120.4657,209.0548,2679,8.797444,-30.74422,2653.016,-42.12366,-229.8082,2482.622,-65.06824,-319.7704,2391.886,496.2236,194.6949,2661.033,519.4921,37.85499,2531.213,449.4586,-96.2672,2306.957,421.4891,-131.8405,2189.034,142.3284,-198.911,2525.192,68.62106,-307.703,1957.879,-41.67337,-659.7206,2115.476,15.55453,-745.7214,2114.656,291.1823,-232.8128,2584.947,258.5712,-291.9481,2005.696,259.7198,-667.5384,2222.762,317.0489,-658.2126,2104.649,306.0668,250.1181,2713.983,-67.20946,-355.7395,2345.431,-98.63499,-314.9953,2413.655,412.2636,-166.2953,2156.798,499.8951,-177.5728,2184.738
04/05/2016-04:08:42.522,456,219.6622,-218.7311,2589.396,269.6504,51.70653,2664.528,323.8615,459.8129,2719.962,317.9081,314.928,2727.624,120.4804,209.0606,2679.013,29.25551,-34.02558,2619.293,-36.37965,-233.9484,2454.998,-63.69613,-313.8892,2393.817,496.2457,194.6615,2661.079,519.4963,37.83466,2531.236,446.9303,-96.65502,2307.979,421.2488,-132.8452,2189.086,142.3542,-198.901,2525.22,68.64099,-307.599,1957.886,-40.02199,-646.9331,2112.688,16.68492,-735.602,2103.983,291.2047,-232.8239,2584.956,258.6433,-291.544,2005.689,260.0703,-667.7076,2222.268,317.2499,-658.2782,2104.396,306.1633,250.063,2714.043,-60.35661,-349.0237,2346.424,-97.96578,-306.8521,2414.434,411.3605,-168.8412,2157.196,498.1782,-174.1749,2184.472
04/05/2016-04:08:42.556,490,219.6871,-218.7305,2589.418,269.7122,51.68444,2664.567,323.9762,459.7622,2720.075,318.0133,314.8559,2727.697,120.4953,209.0662,2679.025,38.57931,-35.45709,2601.656,-33.95422,-236.0337,2441.595,-63.43402,-312.2721,2391.749,496.2669,194.6272,2661.125,519.504,37.82016,2531.251,445.0169,-96.63784,2308.529,421.0437,-133.5593,2189.032,142.3769,-198.8917,2525.246,68.65117,-307.4869,1957.893,-31.21227,-629.477,2107.6,21.69557,-722.0294,2094.538,291.2262,-232.8362,2584.968,258.7134,-290.7526,2005.617,260.9489,-667.767,2221.02,317.7328,-658.2719,2103.744,306.2571,250.0058,2714.106,-63.57162,-362.7411,2350.352,-99.40406,-311.2364,2413.109,410.788,-170.5621,2157.402,497.6548,-173.4116,2184.388
