TimeStamp, ElapsedMilliseconds,SpineBase-X,SpineBase-Y,SpineBase-Z,SpineMid-X,SpineMid-Y,SpineMid-Z,Neck-X,Neck-Y,Neck-Z,Head-X,Head-Y,Head-Z,ShoulderLeft-X,ShoulderLeft-Y,ShoulderLeft-Z,ElbowLeft-X,ElbowLeft-Y,ElbowLeft-Z,WristLeft-X,WristLeft-Y,WristLeft-Z,HandLeft-X,HandLeft-Y,HandLeft-Z,ShoulderRight-X,ShoulderRight-Y,ShoulderRight-Z,ElbowRight-X,ElbowRight-Y,ElbowRight-Z,WristRight-X,WristRight-Y,WristRight-Z,HandRight-X,HandRight-Y,HandRight-Z,HipLeft-X,HipLeft-Y,HipLeft-Z,KneeLeft-X,KneeLeft-Y,KneeLeft-Z,AnkleLeft-X,AnkleLeft-Y,AnkleLeft-Z,FootLeft-X,FootLeft-Y,FootLeft-Z,HipRight-X,HipRight-Y,HipRight-Z,KneeRight-X,KneeRight-Y,KneeRight-Z,AnkleRight-X,AnkleRight-Y,AnkleRight-Z,FootRight-X,FootRight-Y,FootRight-Z,SpineShoulder-X,SpineShoulder-Y,SpineShoulder-Z,HandTipLeft-X,HandTipLeft-Y,HandTipLeft-Z,ThumbLeft-X,ThumbLeft-Y,ThumbLeft-Z,HandTipRight-X,HandTipRight-Y,HandTipRight-Z,ThumbRight-X,ThumbRight-Y,ThumbRight-Z
04/04/2016-03:20:07.280,44,275.455,-215.1043,2269.116,258.2248,75.64689,2290.345,200.7258,488.3103,2258.949,237.9958,357.4319,2297.787,57.56437,263.5685,2375.043,-25.21488,62.19045,2423.77,-49.23755,-57.06727,2244.055,-32.34993,-102.5376,2150.811,404.9973,261.9886,2248.278,489.7284,78.24479,2187.305,431.0042,-66.17544,2007.979,390.951,-151.9116,1929.925,192.8589,-218.3616,2254.13,27.83279,-123.8237,1944.461,38.35555,-552.098,1901.464,32.27843,-594.4449,1796.248,350.5535,-206.0339,2219.774,217.5137,-161.7622,1872.029,130.5791,-537.9776,1862.255,80.74136,-599.8322,1757.144,243.3857,288.1355,2298.122,-39.07986,-140.9104,2095.222,-47.83612,-125.441,2084.064,364.7567,-207.0351,1875.489,405.3784,-182.9366,1892.962
04/04/2016-03:20:07.333,97,277.3441,-216.8673,2266.576,258.8232,73.70479,2286.734,199.3657,486.6968,2253.849,237.5085,355.5195,2293.334,56.27996,263.0359,2373.472,-24.1459,64.37978,2430.73,-64.18951,-59.52425,2302.821,-78.11696,-96.98874,2219.607,404.0958,260.6996,2244.51,500.1137,77.80131,2204.498,435.6454,-58.41247,2015.163,395.4278,-140.6485,1932.731,195.0467,-220.2665,2251.835,28.2172,-123.1477,1944.885,38.52826,-552.0989,1901.373,32.24367,-594.4262,1796.144,351.999,-207.5003,2217.038,218.0352,-162.76,1872.523,136.0118,-538.1057,1864.46,81.00802,-598.6484,1758.179,243.1629,286.1785,2293.856,-97.59929,-152.9565,2157.376,-100.8925,-158.4433,2151.254,376.3457,-188.166,1877.373,413.8322,-170.604,1895.385
04/04/2016-03:20:07.385,149,278.4044,-217.6898,2265.236,259.028,72.77576,2284.503,197.6245,484.2603,2247.072,236.3802,353.8499,2288.532,55.12527,262.8029,2371.796,-22.96529,66.34081,2436.979,-82.43237,-60.4038,2346.318,-129.9134,-98.73018,2287.358,402.8871,259.1934,2240.407,495.7724,76.67416,2197.629,435.4885,-59.53254,2016.597,397.8039,-136.1291,1931.905,196.1297,-221.0591,2250.711,28.51729,-122.6883,1945.133,38.72652,-552.1135,1901.258,32.22046,-594.4115,1796.036,352.9401,-208.2524,2215.437,218.5471,-163.5627,1873.027,138.8569,-538.4352,1865.949,82.10283,-597.8156,1758.886,242.4609,284.7693,2289.898,-158.7052,-164.897,2233.627,-164.5554,-178.2318,2240.666,385.2227,-179.3037,1877.439,417.4977,-168.8171,1895.318
04/04/2016-03:20:07.445,209,279.4587,-217.9421,2264.911,259.004,72.46742,2283.526,195.4712,480.7248,2238.741,234.1777,351.8716,2284.068,54.4011,262.7427,2370.843,-22.32974,67.30699,2440.398,-51.71657,-31.80071,2295.807,-64.18056,-61.91248,2233.148,401.313,257.5142,2235.709,486.6168,75.93775,2182.392,432.634,-66.40147,2013.41,396.9791,-138.9834,1928.507,197.2814,-221.3006,2250.603,28.71914,-122.5063,1945.219,38.94013,-552.1572,1901.117,32.19746,-594.4042,1795.942,353.8545,-208.4797,2214.882,219.2106,-164.1299,1873.609,138.6565,-539.5378,1867.217,83.13172,-597.292,1759.266,241.1425,283.4227,2286.688,-78.50935,-107.1781,2167.165,-108.2005,-108.3719,2212.522,385.7452,-189.6434,1875.11,415.669,-175.8489,1891.382
04/04/2016-03:20:07.521,285,280.2088,-217.9245,2265.025,258.7133,72.02195,2282.427,193.2765,477.1964,2230.859,231.6587,349.5358,2279.574,53.76882,262.8375,2370.115,-21.91363,67.99966,2442.117,-13.93745,-7.215757,2233.785,18.75337,-33.70184,2151.409,399.6808,255.9075,2230.969,477.9898,76.68283,2165.181,428.7487,-74.70878,2007.83,378.9155,-149.7723,1927.286,198.1436,-221.3044,2250.899,28.88249,-122.5126,1945.205,39.134,-552.208,1900.982,32.1701,-594.3837,1795.902,354.5093,-208.449,2214.779,219.91,-164.4924,1874.167,131.8398,-540.8796,1867.249,83.45888,-597.3417,1759.133,239.2991,281.5932,2283.061,15.6455,-56.20653,2065.224,-27.91901,-39.48571,2140.01,364.1412,-209.9911,1864.392,412.9804,-201.8395,1899.566
04/04/2016-03:20:07.590,354,280.6299,-218.1428,2264.674,257.6957,70.40623,2279.297,191.1965,474.0786,2223.772,229.5358,347.1045,2275.381,53.00659,263.1862,2369.226,-21.5976,68.9331,2443.094,10.67492,6.806865,2192.92,75.72661,-19.82184,2088.669,398.2331,254.4772,2226.502,473.8097,77.06712,2156.77,425.9971,-79.38248,2004.091,371.885,-154.0744,1925.929,198.7446,-221.4338,2251.003,29.0529,-122.5936,1945.138,39.34329,-552.2825,1900.819,32.1408,-594.3611,1795.886,354.5622,-208.9236,2213.335,220.473,-164.7526,1874.59,125.9975,-543.0332,1866.751,83.2285,-597.7318,1758.678,237.3531,279.2276,2278.854,80.9493,-26.02476,1997.517,33.9203,-1.252538,2063.65,354.6836,-220.7539,1859.73,407.3401,-215.6157,1898.999
04/04/2016-03:20:07.656,420,280.8481,-218.513,2263.976,256.5677,68.55643,2275.718,189.5902,471.732,2218.391,228.1219,344.9337,2271.672,52.04909,263.852,2367.732,-21.26729,70.41392,2443.992,10.80052,3.897831,2193.085,77.93913,-25.794,2076.235,397.2755,253.5176,2223.278,473.706,77.54559,2155.404,420.14,-79.68346,2001.969,366.5321,-153.5838,1924.771,199.1733,-221.6757,2250.889,29.22825,-122.6515,1945.085,39.36623,-552.447,1900.764,32.10642,-594.3348,1795.894,354.3185,-209.5197,2211.439,220.8534,-164.9682,1874.845,121.4672,-544.1659,1865.967,82.87914,-598.1434,1758.271,235.8179,276.9702,2274.848,82.0174,-30.66706,1992.809,41.55478,-8.55716,2042.306,351.3175,-219.4147,1857.563,398.2823,-202.3065,1902.031
04/04/2016-03:20:07.718,482,280.9193,-218.9153,2263.192,255.6788,67.04347,2272.845,188.523,470.2411,2214.788,227.2312,343.1396,2268.559,50.99505,264.6588,2365.872,-20.89611,72.37406,2445.233,-6.598461,-7.400892,2224.213,38.7587,-39.76328,2114.375,396.599,252.8122,2220.749,475.607,77.78287,2158.247,412.5342,-77.23598,2002.479,364.3976,-147.8801,1924.557,199.4195,-221.9475,2250.652,29.42261,-122.6834,1945.041,39.34888,-552.6309,1900.73,32.06929,-594.3079,1795.913,354.0091,-210.0703,2209.721,221.0808,-165.1232,1874.972,119.1991,-544.5121,1865.385,83.49566,-598.0394,1758.589,234.7521,275.1599,2271.641,43.87421,-56.63954,2043.555,2.218496,-41.39017,2079.911,352.8868,-209.2506,1860.232,389.1375,-175.735,1906.728
04/04/2016-03:20:07.793,557,280.8964,-219.2027,2262.717,255.1046,66.03575,2271.053,187.4111,468.5952,2210.872,226.5393,341.153,2265.061,49.82988,265.6143,2363.306,-20.50515,74.44674,2446.328,-20.80543,-15.4501,2249.051,2.950614,-49.28387,2152.107,396.0882,252.2467,2218.674,477.1026,77.7495,2160.977,402.1055,-71.04779,2001.04,344.6786,-170.4785,1904.245,199.4927,-222.1763,2250.542,29.61729,-122.706,1944.993,39.44537,-553.0072,1900.521,32.04033,-594.2844,1795.926,353.7901,-210.4162,2208.744,221.2409,-165.2459,1875.03,123.973,-542.8523,1866.187,85.8196,-597.4669,1759.488,234.0056,273.5258,2268.83,3.191991,-75.50131,2086.144,-38.4418,-67.04502,2129.195,327.0009,-227.0037,1864.892,380.5293,-181.0907,1895.975
04/04/2016-03:20:07.900,664,280.8604,-219.3554,2262.562,254.7769,65.44431,2270.196,186.2185,466.2553,2205.625,225.7066,339.0032,2261.368,48.73615,266.6021,2360.176,-20.21256,76.54875,2447.086,-23.98152,-7.096586,2251.988,-20.83611,-91.07512,2032.842,395.6217,251.7378,2216.898,477.15,77.31791,2161.751,395.6908,-69.29655,2000.746,343.9912,-148.3541,1918.89,199.4643,-222.4143,2250.829,29.79101,-122.7442,1944.943,39.62146,-553.4597,1900.231,32.01621,-594.2666,1795.934,353.7054,-210.5343,2208.427,221.4466,-165.3323,1875.067,129.2224,-540.4945,1867.059,86.91244,-597.0306,1759.938,233.2946,271.9191,2266.234,-33.06446,-120.9869,1986.25,-62.70338,-88.72448,2016.32,325.6859,-196.9215,1869.284,392.6047,-114.0409,1928.149
