TimeStamp, ElapsedMilliseconds,SpineBase-X,SpineBase-Y,SpineBase-Z,SpineMid-X,SpineMid-Y,SpineMid-Z,Neck-X,Neck-Y,Neck-Z,Head-X,Head-Y,Head-Z,ShoulderLeft-X,ShoulderLeft-Y,ShoulderLeft-Z,ElbowLeft-X,ElbowLeft-Y,ElbowLeft-Z,WristLeft-X,WristLeft-Y,WristLeft-Z,HandLeft-X,HandLeft-Y,HandLeft-Z,ShoulderRight-X,ShoulderRight-Y,ShoulderRight-Z,ElbowRight-X,ElbowRight-Y,ElbowRight-Z,WristRight-X,WristRight-Y,WristRight-Z,HandRight-X,HandRight-Y,HandRight-Z,HipLeft-X,HipLeft-Y,HipLeft-Z,KneeLeft-X,KneeLeft-Y,KneeLeft-Z,AnkleLeft-X,AnkleLeft-Y,AnkleLeft-Z,FootLeft-X,FootLeft-Y,FootLeft-Z,HipRight-X,HipRight-Y,HipRight-Z,KneeRight-X,KneeRight-Y,KneeRight-Z,AnkleRight-X,AnkleRight-Y,AnkleRight-Z,FootRight-X,FootRight-Y,FootRight-Z,SpineShoulder-X,SpineShoulder-Y,SpineShoulder-Z,HandTipLeft-X,HandTipLeft-Y,HandTipLeft-Z,ThumbLeft-X,ThumbLeft-Y,ThumbLeft-Z,HandTipRight-X,HandTipRight-Y,HandTipRight-Z,ThumbRight-X,ThumbRight-Y,ThumbRight-Z
04/05/2016-01:40:17.149,37,339.6408,-167.2768,2605.745,328.3272,80.80029,2676.271,290.5526,447.6414,2754.396,312.0094,321.2552,2736.224,100.3155,218.6083,2758.723,-14.59553,6.533554,2791,-32.72967,-172.1069,2660.716,87.11671,-167.0279,2402.798,488.3912,208.7292,2651.415,599.3834,-25.44423,2551.324,436.3186,-108.5046,2363.552,390.3942,-111.4383,2329.825,254.8122,-172.467,2589.9,321.8339,-398.1095,2222.926,-13.78207,-632.5039,2381.953,37.08504,-654.2954,2252.005,416.6325,-158.0016,2561.029,371.0883,-263.8041,2192.069,217.9439,-668.3538,2250.426,182.7717,-720.8284,2171.163,316.6998,262.132,2723.127,106.7548,-182.2233,2386.918,44.1027,-159.2805,2363.469,339.8179,-164.9771,2258.038,419.0185,-152.3584,2278.406
04/05/2016-01:40:17.216,104,339.6272,-167.2723,2605.798,327.201,80.22711,2676.392,280.6078,444.4019,2752.304,307.4684,318.7374,2735.993,99.32802,218.1402,2759.827,-10.20175,3.875403,2797.944,-33.70953,-171.8215,2663.658,87.559,-166.3648,2403.415,487.5648,209.603,2654.434,623.9899,-5.964618,2604.818,470.4968,-103.9933,2379.36,450.5359,-122.6266,2339.137,254.822,-172.4903,2589.946,321.0129,-397.5201,2222.785,-12.13979,-625.7106,2397.148,31.60366,-649.3476,2264.749,416.5525,-157.9573,2561.14,370.2914,-262.8885,2192.234,217.9638,-668.3356,2250.401,183.0662,-720.9146,2171.664,313.1264,260.1725,2723.071,106.5243,-181.9218,2386.742,49.67311,-147.5949,2367.924,399.7478,-170.1304,2236.283,481.2802,-135.0766,2316.715
04/05/2016-01:40:17.283,171,339.586,-167.3726,2606.095,325.6897,79.2463,2676.607,271.9383,441.1466,2749.425,303.3665,316.0431,2735.43,98.07688,217.3969,2760.985,-7.94774,1.867091,2801.989,-35.02922,-172.0924,2666.971,88.63797,-165.6883,2404.319,487.5773,210.8616,2660.396,645.5399,18.19159,2656.85,544.0242,-128.0991,2409.153,533.4173,-164.9969,2357.442,254.8374,-172.6559,2590.166,320.5471,-396.9447,2222.574,-14.14332,-642.6155,2354.471,44.67289,-659.5323,2232.563,416.3933,-157.9854,2561.64,369.7583,-262.4691,2192.738,217.9745,-668.3154,2250.376,181.3947,-720.8473,2171.889,309.6064,257.8773,2722.8,106.4463,-181.8122,2386.671,52.0557,-142.1497,2369.996,506.4035,-187.3111,2293.844,548.174,-166.8296,2353.874
04/05/2016-01:40:17.351,239,298.4998,-162.8335,2606.684,303.5266,75.93047,2674.624,266.2301,438.3925,2746.583,299.9758,313.3909,2734.373,96.76991,216.4609,2761.846,-7.454695,0.8176974,2803.316,-35.37771,-172.7518,2669.857,90.716,-165.6101,2405.197,489.0629,211.986,2668.071,668.2465,40.92995,2703.717,600.494,-160.1638,2475.196,595.9651,-203.6706,2432.409,214.4559,-164.7235,2592.58,320.3121,-396.4906,2222.301,-16.22353,-660.1298,2311.156,57.95302,-670.1063,2200.614,375.5644,-157.0709,2560.267,370.9416,-264.1482,2192.728,219.3964,-675.7982,2230.145,189.6203,-715.2164,2128.713,304.7476,254.8754,2721.649,106.7413,-181.4212,2386.38,66.05112,-129.5954,2382.052,591.8211,-221.1269,2396.89,617.8513,-215.8311,2421.408
04/05/2016-01:40:17.397,286,272.9224,-161.9524,2608.744,291.2601,73.92405,2673.677,263.8057,436.7902,2744.581,297.8434,311.4715,2733.282,95.48708,215.3335,2762.333,-7.912399,0.4250384,2803.182,-35.5265,-173.3503,2671.903,92.45634,-165.5829,2405.813,491.2552,212.7082,2674.929,677.391,52.02682,2724.374,622.3651,-189.8651,2540.552,620.1901,-231.4335,2511.838,190.0202,-161.8565,2595.426,320.3655,-396.3527,2222.002,-17.60389,-669.9041,2287.14,65.8568,-676.5585,2181.953,349.7318,-158.3743,2561.409,372.4617,-266.1553,2193.169,219.9013,-679.5585,2220.441,174.8544,-719.5963,2132.064,300.9787,252.5606,2720.491,106.9083,-181.3163,2386.284,71.10545,-125.7952,2386.407,629.4396,-259.3822,2495.798,651.1004,-240.6253,2499.686
04/05/2016-01:40:17.450,338,257.7821,-161.3116,2609.939,283.537,72.79863,2673.005,263.4325,436.0443,2743.286,296.7359,310.2578,2732.315,94.4236,214.1861,2762.421,-8.911499,0.4537659,2803.05,-35.39734,-173.6936,2672.974,93.75824,-165.509,2406.062,493.9784,213.4198,2680.849,685.1848,51.48872,2741.757,617.2628,-200.8313,2594.728,607.0132,-253.6892,2600.936,175.3496,-160.0175,2597.116,320.5623,-396.3991,2221.695,-19.99283,-644.7948,2326.842,51.79341,-662.8395,2214.872,334.5764,-159.0267,2562.032,373.8597,-267.9006,2193.606,220.2653,-682.0961,2213.842,161.4124,-724.7083,2147.575,298.5796,251.1272,2719.541,107.3153,-181.3341,2385.919,73.58308,-124.4346,2388.62,600.925,-304.8574,2553.835,648.8225,-283.3576,2571.357
04/05/2016-01:40:17.518,406,262.5506,-163.6543,2612.055,281.7524,72.48657,2672.919,263.7241,435.7359,2742.228,296.0494,309.4548,2731.423,93.62176,213.2375,2762.348,-9.962169,0.5767976,2803.572,-32.6184,-175.3342,2676.986,96.99488,-166.5283,2406.22,496.5284,214.1742,2685.651,682.6291,40.15569,2755.945,599.3058,-201.1393,2617.735,590.9423,-258.6268,2638.446,180.3243,-162.9498,2598.712,320.8901,-396.6033,2221.437,-17.96996,-622.1132,2374.818,37.17678,-649.7646,2252.167,338.8918,-160.747,2564.633,374.782,-269.0522,2194.154,220.0939,-682.5782,2213.263,154.2553,-730.1951,2165.908,297.245,250.3809,2718.85,107.9928,-181.1331,2385.81,74.54821,-124.6928,2388.884,554.9521,-318.1107,2550.288,630.8723,-296.822,2600.373
04/05/2016-01:40:17.585,473,275.8462,-166.2769,2613.3,284.3517,72.65266,2673.276,263.757,435.4046,2741.122,295.4211,308.743,2730.632,93.02283,212.506,2762.283,-11.10566,0.6161162,2804.994,-29.80505,-176.5657,2680.517,100.7281,-167.7483,2406.619,498.4387,214.7658,2689.476,674.7043,28.32426,2767.546,582.9598,-195.7001,2619.576,575.4838,-257.113,2635.9,193.5363,-166.9041,2599.117,321.2521,-396.8412,2221.207,-16.46243,-608.9561,2403.672,28.32333,-641.8751,2274.855,351.8518,-161.9719,2566.749,375.1321,-269.4453,2194.589,219.7483,-681.5635,2216.209,151.7076,-733.1531,2179.186,296.5701,249.9797,2718.403,110.1983,-179.831,2386.213,81.60798,-122.6467,2393.59,528.2236,-314.1404,2511.329,611.1584,-297.3149,2591.132
04/05/2016-01:40:17.651,539,286.1133,-167.8468,2613.754,287.4153,72.87784,2673.661,263.3911,434.998,2740.084,294.7764,308.0978,2730.031,92.55607,211.9568,2762.304,-12.49393,-0.05112533,2807.71,-30.71835,-180.213,2688.613,103.7131,-170.9714,2405.954,499.3802,215.2855,2692.046,669.5074,22.51556,2773.933,582.519,-199.7351,2617.426,573.3759,-271.4725,2580.551,203.6681,-169.4716,2598.99,321.5218,-397.0392,2221.092,-15.56402,-630.8342,2367.577,41.5223,-654.3497,2245.734,361.9603,-162.4924,2567.817,375.4586,-269.5141,2195.03,219.5354,-680.5729,2218.8,155.2283,-733.4433,2182.346,296.1205,249.6849,2718.125,111.936,-178.6007,2386.36,89.87485,-140.2071,2386.348,533.9708,-333.1684,2445.766,608.7329,-289.5573,2563.657
04/05/2016-01:40:17.689,577,291.1219,-168.4574,2613.882,289.129,72.95441,2673.931,262.838,434.5602,2739.163,294.1641,307.5173,2729.598,92.0549,211.4499,2762.506,-13.89079,-0.7133066,2810.499,-33.45605,-184.1539,2697.626,105.0906,-172.0952,2406.23,499.6792,215.8704,2694.046,666.3286,21.58581,2776.819,591.2989,-207.1283,2615.901,578.5021,-280.3957,2544.382,208.5684,-170.5785,2598.846,321.7311,-397.2211,2221.014,-16.95429,-651.6976,2327.97,53.60331,-666.5322,2215.086,366.964,-162.5841,2568.238,376.0338,-269.7931,2195.741,219.4372,-680.0364,2220.177,160.0701,-731.9114,2176.755,295.6234,249.3437,2717.927,113.3409,-178.7635,2387.237,49.72392,-133.4532,2384.932,558.3951,-346.6373,2418.152,615.4116,-283.566,2545.617
